model,runtime,group_index,group_key,group_label,group_type,mean_ms,power_gpu_mw,power_total_mw,ops
shufflenetv2,tensorrt_int8,21,TensorRT layer 021,021. TensorRT layer 021 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,22,TensorRT layer 022,022. TensorRT layer 022 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,23,TensorRT layer 023,023. TensorRT layer 023 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
shufflenetv2,tensorrt_int8,24,TensorRT layer 024,024. TensorRT layer 024 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
shufflenetv2,tensorrt_int8,25,TensorRT layer 025,025. TensorRT layer 025 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
shufflenetv2,tensorrt_int8,26,TensorRT layer 026,026. TensorRT layer 026 [TensorRTLayer],TensorRTLayer,1.7,0.0,0.0,1
shufflenetv2,tensorrt_int8,27,TensorRT layer 027,027. TensorRT layer 027 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
shufflenetv2,tensorrt_int8,28,TensorRT layer 028,028. TensorRT layer 028 [TensorRTLayer],TensorRTLayer,1.8,0.0,0.0,1
shufflenetv2,tensorrt_int8,29,TensorRT layer 029,029. TensorRT layer 029 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
shufflenetv2,tensorrt_int8,30,TensorRT layer 030,030. TensorRT layer 030 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
shufflenetv2,tensorrt_int8,31,TensorRT layer 031,031. TensorRT layer 031 [TensorRTLayer],TensorRTLayer,0.5,0.0,0.0,1
shufflenetv2,tensorrt_int8,32,TensorRT layer 032,032. TensorRT layer 032 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
shufflenetv2,tensorrt_int8,33,TensorRT layer 033,033. TensorRT layer 033 [TensorRTLayer],TensorRTLayer,0.1,0.0,0.0,1
shufflenetv2,tensorrt_int8,34,TensorRT layer 034,034. TensorRT layer 034 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,35,TensorRT layer 035,035. TensorRT layer 035 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
shufflenetv2,tensorrt_int8,36,TensorRT layer 036,036. TensorRT layer 036 [TensorRTLayer],TensorRTLayer,0.7,0.0,0.0,1
shufflenetv2,tensorrt_int8,37,TensorRT layer 037,037. TensorRT layer 037 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
shufflenetv2,tensorrt_int8,38,TensorRT layer 038,038. TensorRT layer 038 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,39,TensorRT layer 039,039. TensorRT layer 039 [TensorRTLayer],TensorRTLayer,0.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,40,TensorRT layer 040,040. TensorRT layer 040 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
shufflenetv2,tensorrt_int8,41,TensorRT layer 041,041. TensorRT layer 041 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
shufflenetv2,tensorrt_int8,42,TensorRT layer 042,042. TensorRT layer 042 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,43,TensorRT layer 043,043. TensorRT layer 043 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
shufflenetv2,tensorrt_int8,44,TensorRT layer 044,044. TensorRT layer 044 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,45,TensorRT layer 045,045. TensorRT layer 045 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
shufflenetv2,tensorrt_int8,46,TensorRT layer 046,046. TensorRT layer 046 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
shufflenetv2,tensorrt_int8,47,TensorRT layer 047,047. TensorRT layer 047 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
shufflenetv2,tensorrt_int8,48,TensorRT layer 048,048. TensorRT layer 048 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
shufflenetv2,tensorrt_int8,49,TensorRT layer 049,049. TensorRT layer 049 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
shufflenetv2,tensorrt_int8,50,TensorRT layer 050,050. TensorRT layer 050 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,51,TensorRT layer 051,051. TensorRT layer 051 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
shufflenetv2,tensorrt_int8,52,TensorRT layer 052,052. TensorRT layer 052 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,53,TensorRT layer 053,053. TensorRT layer 053 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
shufflenetv2,tensorrt_int8,54,TensorRT layer 054,054. TensorRT layer 054 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
shufflenetv2,tensorrt_int8,55,TensorRT layer 055,055. TensorRT layer 055 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,56,TensorRT layer 056,056. TensorRT layer 056 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,57,TensorRT layer 057,057. TensorRT layer 057 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
shufflenetv2,tensorrt_int8,58,TensorRT layer 058,058. TensorRT layer 058 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,59,TensorRT layer 059,059. TensorRT layer 059 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
shufflenetv2,tensorrt_int8,60,TensorRT layer 060,060. TensorRT layer 060 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
shufflenetv2,tensorrt_int8,61,TensorRT layer 061,061. TensorRT layer 061 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,62,TensorRT layer 062,062. TensorRT layer 062 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,63,TensorRT layer 063,063. TensorRT layer 063 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
shufflenetv2,tensorrt_int8,64,TensorRT layer 064,064. TensorRT layer 064 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,65,TensorRT layer 065,065. TensorRT layer 065 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
shufflenetv2,tensorrt_int8,66,TensorRT layer 066,066. TensorRT layer 066 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
shufflenetv2,tensorrt_int8,67,TensorRT layer 067,067. TensorRT layer 067 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
shufflenetv2,tensorrt_int8,68,TensorRT layer 068,068. TensorRT layer 068 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,69,TensorRT layer 069,069. TensorRT layer 069 [TensorRTLayer],TensorRTLayer,0.4,0.0,0.0,1
shufflenetv2,tensorrt_int8,70,TensorRT layer 070,070. TensorRT layer 070 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,71,TensorRT layer 071,071. TensorRT layer 071 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
shufflenetv2,tensorrt_int8,72,TensorRT layer 072,072. TensorRT layer 072 [TensorRTLayer],TensorRTLayer,1.0,0.0,0.0,1
shufflenetv2,tensorrt_int8,73,TensorRT layer 073,073. TensorRT layer 073 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,74,TensorRT layer 074,074. TensorRT layer 074 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,75,TensorRT layer 075,075. TensorRT layer 075 [TensorRTLayer],TensorRTLayer,1.8,0.0,0.0,1
shufflenetv2,tensorrt_int8,76,TensorRT layer 076,076. TensorRT layer 076 [TensorRTLayer],TensorRTLayer,2.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,77,TensorRT layer 077,077. TensorRT layer 077 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,78,TensorRT layer 078,078. TensorRT layer 078 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,79,TensorRT layer 079,079. TensorRT layer 079 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,80,TensorRT layer 080,080. TensorRT layer 080 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
shufflenetv2,tensorrt_int8,81,TensorRT layer 081,081. TensorRT layer 081 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,82,TensorRT layer 082,082. TensorRT layer 082 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,83,TensorRT layer 083,083. TensorRT layer 083 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,84,TensorRT layer 084,084. TensorRT layer 084 [TensorRTLayer],TensorRTLayer,1.7,0.0,0.0,1
shufflenetv2,tensorrt_int8,85,TensorRT layer 085,085. TensorRT layer 085 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,86,TensorRT layer 086,086. TensorRT layer 086 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
shufflenetv2,tensorrt_int8,87,TensorRT layer 087,087. TensorRT layer 087 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,88,TensorRT layer 088,088. TensorRT layer 088 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,89,TensorRT layer 089,089. TensorRT layer 089 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,90,TensorRT layer 090,090. TensorRT layer 090 [TensorRTLayer],TensorRTLayer,1.7,0.0,0.0,1
shufflenetv2,tensorrt_int8,91,TensorRT layer 091,091. TensorRT layer 091 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,92,TensorRT layer 092,092. TensorRT layer 092 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
shufflenetv2,tensorrt_int8,93,TensorRT layer 093,093. TensorRT layer 093 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,94,TensorRT layer 094,094. TensorRT layer 094 [TensorRTLayer],TensorRTLayer,0.9,0.0,0.0,1
shufflenetv2,tensorrt_int8,95,TensorRT layer 095,095. TensorRT layer 095 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,96,TensorRT layer 096,096. TensorRT layer 096 [TensorRTLayer],TensorRTLayer,1.7,0.0,0.0,1
shufflenetv2,tensorrt_int8,97,TensorRT layer 097,097. TensorRT layer 097 [TensorRTLayer],TensorRTLayer,1.2,0.0,0.0,1
shufflenetv2,tensorrt_int8,98,TensorRT layer 098,098. TensorRT layer 098 [TensorRTLayer],TensorRTLayer,0.6,0.0,0.0,1
shufflenetv2,tensorrt_int8,99,TensorRT layer 099,099. TensorRT layer 099 [TensorRTLayer],TensorRTLayer,6.6,0.0,0.0,1
shufflenetv2,tensorrt_int8,100,TensorRT layer 100,100. TensorRT layer 100 [TensorRTLayer],TensorRTLayer,0.8,0.0,0.0,1
shufflenetv2,tensorrt_int8,101,TensorRT layer 101,101. TensorRT layer 101 [TensorRTLayer],TensorRTLayer,2.1,0.0,0.0,1
shufflenetv2,tensorrt_int8,102,TensorRT layer 102,102. TensorRT layer 102 [TensorRTLayer],TensorRTLayer,100.0,0.0,0.0,1
shufflenetv2,tflite_cpu,1,dummy_conv,01. dummy_conv [conv],conv,10.09,0.0,0.0,1
